Total_Stops,Price,Duration_hours,Duration_minutes,month,day,Indigo,Air India,Jet Airways,SpiceJet,Multiple carriers,GoAir,Vistara,Air Asia
3,10262,25,30,6,24,0,0,0,0,1,0,0,0
2,11664,13,30,9,4,0,0,0,0,1,0,0,0
4,4591,2,50,1,5,0,0,0,1,0,0,0,0
3,13502,5,5,3,18,0,0,0,0,1,0,0,0
3,8372,6,15,6,27,0,1,0,0,0,0,0,0
4,6121,2,45,4,21,0,1,0,0,0,0,0,0
4,5613,2,35,3,21,0,0,0,0,0,0,0,1
3,5298,5,20,6,4,0,0,0,1,0,0,0,0
3,15764,17,30,9,3,0,0,0,0,1,0,0,0
3,6253,14,30,6,15,1,0,0,0,0,0,0,0
3,8586,6,15,5,18,0,0,0,0,1,0,0,0
2,12273,22,5,3,27,0,0,0,0,1,0,0,0
4,2227,1,30,5,15,0,0,0,1,0,0,0,0
4,5769,3,0,12,6,0,0,0,0,1,0,0,0
4,6216,3,10,4,18,0,0,0,0,0,0,0,1
3,6386,5,45,3,6,0,0,0,1,0,0,0,0
3,16108,9,15,1,6,0,0,0,0,0,1,0,0
4,3873,2,20,5,24,0,0,0,0,0,0,1,0
3,6270,14,55,9,4,0,0,0,1,0,0,0,0
4,5911,2,50,12,4,0,1,0,0,0,0,0,0
3,15077,10,5,6,3,0,0,0,0,0,1,0,0
3,31825,14,50,1,3,0,0,0,0,1,0,0,0
3,8479,7,15,6,5,0,0,0,0,0,0,1,0
3,9397,25,55,12,5,0,0,0,0,0,0,0,1
3,10262,27,35,3,6,0,0,0,0,1,0,0,0
4,4729,3,15,3,4,0,0,0,1,0,0,0,0
3,14714,25,30,1,6,0,0,0,0,1,0,0,0
4,4804,2,35,5,15,0,0,0,1,0,0,0,0
4,4804,2,45,3,6,0,0,0,1,0,0,0,0
4,2050,1,20,1,4,0,1,0,0,0,0,0,0
3,8371,11,45,3,27,0,0,0,0,0,1,0,0
3,12192,9,0,6,27,0,0,0,0,0,1,0,0
3,14629,12,50,3,21,0,0,0,0,0,1,0,0
4,4823,2,55,9,4,0,0,0,1,0,0,0,0
3,14323,6,15,9,5,0,0,0,0,0,1,0,0
2,15129,23,10,9,5,0,0,0,0,1,0,0,0
3,6758,14,20,5,18,0,0,0,1,0,0,0,0
3,14848,10,15,5,21,0,0,0,0,0,1,0,0
2,12358,27,50,3,3,0,1,0,0,0,0,0,0
4,4030,3,5,5,21,0,0,0,0,1,0,0,0
4,4960,2,30,9,3,0,1,0,0,0,0,0,0
2,8656,26,35,3,27,0,1,0,0,0,0,0,0
3,14871,11,50,6,3,0,0,0,1,0,0,0,0
3,4563,7,20,3,27,0,0,1,0,0,0,0,0
4,4784,1,25,6,3,0,0,0,1,0,0,0,0
4,4823,2,50,1,6,0,0,0,1,0,0,0,0
4,3687,2,15,3,5,0,0,0,0,0,0,0,1
4,7229,2,55,4,27,0,0,0,0,1,0,0,0
4,7229,3,0,4,15,0,0,0,0,1,0,0,0
3,7174,16,50,4,21,0,1,0,0,0,0,0,0
2,11071,24,50,3,21,0,1,0,0,0,0,0,0
3,6979,16,5,5,15,0,0,0,1,0,0,0,0
4,3850,2,20,5,15,0,0,0,1,0,0,0,0
3,13044,13,20,12,6,0,0,0,0,1,0,0,0
3,12373,7,30,5,18,0,0,0,0,1,0,0,0
2,13801,18,20,5,18,0,1,0,0,0,0,0,0
4,4823,2,50,1,6,0,0,0,1,0,0,0,0
3,6587,25,35,9,6,0,1,0,0,0,0,0,0
4,2227,1,35,3,6,0,0,0,1,0,0,0,0
3,14151,21,25,9,6,0,0,0,0,1,0,0,0
2,25430,38,35,1,3,0,1,0,0,0,0,0,0
4,4319,2,55,6,27,0,0,0,0,0,0,1,0
3,14462,27,40,3,3,0,1,0,0,0,0,0,0
3,8586,27,35,5,21,0,0,0,0,1,0,0,0
3,7662,11,15,9,6,0,1,0,0,0,0,0,0
4,4995,1,25,3,5,0,0,0,0,1,0,0,0
3,7408,12,0,9,6,0,0,0,0,0,1,0,0
4,5678,1,30,3,15,0,0,0,0,1,0,0,0
4,5678,1,30,9,6,0,0,0,0,1,0,0,0
3,26890,15,50,1,3,0,0,0,0,1,0,0,0
2,13904,37,25,6,3,0,1,0,0,0,0,0,0
2,15318,8,25,1,6,0,0,0,0,1,0,0,0
3,8452,26,20,5,15,0,0,0,0,0,0,0,1
3,6314,10,25,9,6,0,0,0,1,0,0,0,0
3,10203,10,25,1,5,0,1,0,0,0,0,0,0
4,3597,2,15,6,15,0,0,0,0,0,0,1,0
3,8266,8,55,12,6,0,0,0,0,0,1,0,0
3,12373,14,45,5,18,0,0,0,0,1,0,0,0
3,36235,7,15,1,3,0,0,0,0,1,0,0,0
3,14871,12,35,3,3,0,0,0,1,0,0,0,0
4,7229,3,0,12,4,0,0,0,0,1,0,0,0
4,4804,2,35,4,24,0,0,0,1,0,0,0,0
4,7303,2,55,3,3,0,0,0,1,0,0,0,0
3,13587,9,30,1,6,0,0,0,0,0,1,0,0
3,7740,7,35,5,18,0,0,0,0,0,1,0,0
4,7295,2,25,1,3,0,0,0,1,0,0,0,0
3,18916,7,20,3,3,0,0,0,0,0,1,0,0
3,8266,6,25,5,21,0,0,0,0,0,1,0,0
3,12373,26,10,5,18,0,0,0,0,1,0,0,0
3,11188,9,15,5,18,0,0,0,0,0,1,0,0
3,14151,8,25,5,18,0,0,0,0,1,0,0,0
3,14714,11,0,1,6,0,0,0,0,1,0,0,0
4,7229,3,0,6,4,0,0,0,0,1,0,0,0
3,12242,19,25,3,27,0,0,0,0,1,0,0,0
3,9134,5,25,3,15,0,0,0,0,1,0,0,0
4,3943,2,50,1,5,0,0,0,1,0,0,0,0
4,6961,2,45,1,6,0,1,0,0,0,0,0,0
2,23843,8,20,12,3,0,0,0,0,1,0,0,0
4,3597,2,15,5,24,0,0,0,0,0,0,1,0
3,7408,8,0,6,27,0,0,0,0,0,1,0,0
4,3257,2,40,5,27,0,0,0,0,0,0,1,0
4,1965,1,30,6,5,0,0,0,0,0,0,1,0
3,9100,12,35,3,27,0,0,0,0,0,1,0,0
4,3100,1,15,6,18,0,1,0,0,0,0,0,0
3,26890,10,25,1,3,0,0,0,0,1,0,0,0
4,8016,3,0,6,24,0,0,0,0,1,0,0,0
3,12173,23,55,3,24,0,1,0,0,0,0,0,0
3,8784,16,5,5,27,0,0,0,1,0,0,0,0
3,5298,5,20,9,5,0,0,0,1,0,0,0,0
3,11087,24,35,9,3,0,0,0,0,1,0,0,0
3,5409,4,55,9,6,0,0,0,0,0,0,1,0
3,5842,6,10,1,5,0,0,1,0,0,0,0,0
4,2228,1,30,3,18,0,0,0,0,1,0,0,0
4,3543,2,20,6,5,0,0,0,0,0,0,1,0
3,7228,5,15,5,21,0,0,0,1,0,0,0,0
3,6287,7,5,4,15,0,0,0,1,0,0,0,0
3,13377,12,30,6,27,0,0,0,0,0,1,0,0
4,6985,2,45,3,3,0,0,0,1,0,0,0,0
3,8372,6,15,3,6,0,1,0,0,0,0,0,0
2,14687,20,0,5,21,0,1,0,0,0,0,0,0
4,9564,3,15,9,3,0,0,0,0,1,0,0,0
3,12080,8,0,12,3,0,0,0,0,0,0,0,1
2,18275,7,40,3,6,0,0,0,0,0,1,0,0
3,6093,13,30,6,6,0,0,0,1,0,0,0,0
2,14861,22,45,9,3,0,0,0,0,1,0,0,0
4,4804,2,35,5,18,0,0,0,1,0,0,0,0
3,9314,22,45,1,5,0,0,0,0,1,0,0,0
3,9794,10,15,9,5,0,0,0,0,0,1,0,0
2,13029,13,30,5,21,0,0,0,0,1,0,0,0
4,3841,2,30,3,6,0,0,0,0,0,0,1,0
3,12284,5,15,3,18,0,0,0,0,1,0,0,0
3,14714,6,35,9,6,0,0,0,0,1,0,0,0
3,7064,16,5,1,4,0,0,0,0,1,0,0,0
4,5198,3,0,5,18,0,0,0,0,1,0,0,0
3,14781,9,50,5,15,0,0,0,0,1,0,0,0
2,13381,23,0,6,24,0,1,0,0,0,0,0,0
4,6094,2,50,1,6,0,1,0,0,0,0,0,0
3,5298,5,20,1,6,0,0,0,1,0,0,0,0
3,7408,11,0,6,27,0,0,0,0,0,1,0,0
3,14388,14,50,12,5,0,0,0,0,1,0,0,0
2,9443,23,30,6,24,0,1,0,0,0,0,0,0
2,11762,36,10,3,3,0,1,0,0,0,0,0,0
3,7480,20,55,6,27,0,1,0,0,0,0,0,0
4,5406,3,15,3,15,0,0,0,1,0,0,0,0
4,9564,3,15,12,6,0,0,0,0,1,0,0,0
2,10368,9,20,9,6,0,0,0,0,1,0,0,0
3,5636,5,15,9,5,0,0,0,1,0,0,0,0
4,1965,1,30,9,5,0,0,0,0,0,0,1,0
3,12739,7,30,12,6,0,0,0,0,1,0,0,0
4,4148,2,35,12,3,0,0,0,1,0,0,0,0
3,7191,14,20,9,5,0,0,0,1,0,0,0,0
3,10262,21,20,6,6,0,0,0,0,1,0,0,0
3,12312,10,30,3,24,0,0,0,0,0,0,0,1
3,10262,24,45,3,6,0,0,0,0,1,0,0,0
4,9564,3,15,6,15,0,0,0,0,1,0,0,0
3,13759,22,15,3,24,0,0,0,0,1,0,0,0
3,8610,27,20,6,5,0,0,0,0,0,0,0,1
3,14714,6,0,6,15,0,0,0,0,1,0,0,0
4,4823,2,50,3,6,0,0,0,1,0,0,0,0
3,6451,7,50,5,27,1,0,0,0,0,0,0,0
3,16079,5,0,5,21,0,0,0,0,1,0,0,0
4,7202,3,15,1,6,0,0,0,0,1,0,0,0
4,4944,2,50,3,24,0,0,0,1,0,0,0,0
4,3625,2,40,1,6,0,0,0,0,0,0,1,0
3,9663,21,55,9,5,0,0,0,0,1,0,0,0
3,9794,8,40,5,15,0,0,0,0,0,1,0,0
4,2437,1,30,1,5,0,0,0,0,0,0,1,0
3,13377,15,30,6,15,0,0,0,0,0,1,0,0
3,8586,8,40,6,6,0,0,0,0,1,0,0,0
3,19225,6,20,6,3,0,0,0,0,1,0,0,0
3,15554,5,35,5,18,0,0,0,0,1,0,0,0
3,12121,12,30,1,5,0,0,0,0,1,0,0,0
4,3943,2,50,5,27,0,0,0,1,0,0,0,0
3,13555,11,35,3,18,0,0,0,0,1,0,0,0
4,4990,3,5,6,21,0,0,0,1,0,0,0,0
3,8854,26,30,6,3,0,1,0,0,0,0,0,0
3,7878,9,0,5,27,0,0,0,0,0,1,0,0
4,8028,2,45,3,3,0,0,0,0,0,0,0,1
3,8586,13,20,9,5,0,0,0,0,1,0,0,0
2,15164,20,15,1,5,0,1,0,0,0,0,0,0
3,12284,8,15,3,18,0,0,0,0,1,0,0,0
4,4995,1,25,6,21,0,0,0,0,1,0,0,0
3,10051,10,30,5,27,0,0,0,0,0,1,0,0
3,9663,20,0,5,21,0,0,0,0,1,0,0,0
2,14424,22,25,1,5,0,1,0,0,0,0,0,0
3,14714,9,0,6,15,0,0,0,0,1,0,0,0
4,3100,1,30,5,24,0,1,0,0,0,0,0,0
3,6493,5,20,6,6,0,0,0,1,0,0,0,0
3,14571,17,5,6,6,0,0,0,0,1,0,0,0
2,10368,13,30,6,15,0,0,0,0,1,0,0,0
3,14714,13,25,3,6,0,0,0,0,1,0,0,0
4,3543,2,15,5,18,0,0,0,0,0,0,1,0
3,6810,11,50,6,6,1,0,0,0,0,0,0,0
4,5201,2,30,3,24,0,0,0,0,0,0,1,0
3,13377,8,0,6,24,0,0,0,0,0,1,0,0
3,14629,11,20,3,21,0,0,0,0,0,1,0,0
3,6093,13,30,9,4,0,0,0,1,0,0,0,0
1,15419,13,55,12,6,0,0,0,0,0,1,0,0
2,13484,20,55,5,21,0,1,0,0,0,0,0,0
3,8372,10,40,5,18,0,1,0,0,0,0,0,0
2,8534,27,5,3,15,0,1,0,0,0,0,0,0
4,4030,3,0,5,15,0,0,0,0,1,0,0,0
2,13292,18,50,6,24,0,0,0,0,1,0,0,0
3,16754,11,15,9,3,0,1,0,0,0,0,0,0
4,6565,2,40,1,3,0,0,0,1,0,0,0,0
3,16079,20,10,5,27,0,0,0,0,1,0,0,0
2,11507,15,10,9,5,0,0,0,0,1,0,0,0
3,12395,25,55,6,3,0,0,0,0,0,0,0,1
3,22153,5,0,1,3,0,0,0,1,0,0,0,0
2,10919,29,50,6,27,0,0,0,0,1,0,0,0
3,13759,7,35,3,24,0,0,0,0,1,0,0,0
4,6094,2,50,4,18,0,1,0,0,0,0,0,0
2,11542,28,20,5,21,0,1,0,0,0,0,0,0
3,25735,22,45,1,3,0,0,0,0,1,0,0,0
3,17471,24,10,6,3,0,0,0,0,1,0,0,0
3,10844,7,5,9,6,0,0,0,0,1,0,0,0
3,8372,12,40,3,6,0,1,0,0,0,0,0,0
4,3858,2,25,6,15,0,0,0,1,0,0,0,0
4,5694,2,45,3,15,0,0,0,1,0,0,0,0
3,17234,24,35,3,3,0,0,0,0,1,0,0,0
2,11546,19,0,9,4,0,0,0,0,1,0,0,0
4,8028,2,40,3,3,0,0,0,0,0,0,0,1
4,8016,3,0,6,15,0,0,0,0,1,0,0,0
3,10413,23,55,5,24,0,1,0,0,0,0,0,0
2,11948,11,5,12,3,0,1,0,0,0,0,0,0
4,3205,1,30,1,4,0,0,0,0,1,0,0,0
4,4423,2,50,5,18,0,0,0,1,0,0,0,0
4,4878,2,40,3,24,0,0,0,0,0,0,0,1
3,5912,5,10,4,15,0,0,0,1,0,0,0,0
2,11411,27,5,12,5,0,1,0,0,0,0,0,0
3,7618,14,0,6,24,0,0,0,0,0,1,0,0
4,7229,2,55,12,4,0,0,0,0,1,0,0,0
3,6147,4,50,6,27,0,0,0,1,0,0,0,0
2,14237,10,0,6,15,0,0,0,0,1,0,0,0
3,6101,5,55,3,21,0,0,0,1,0,0,0,0
2,12324,12,45,5,21,0,1,0,0,0,0,0,0
3,18387,15,15,1,3,0,0,0,0,0,0,0,1
3,10262,12,25,3,6,0,0,0,0,1,0,0,0
3,10262,10,0,6,15,0,0,0,0,1,0,0,0
4,7229,3,0,4,21,0,0,0,0,1,0,0,0
4,3807,2,30,6,27,1,0,0,0,0,0,0,0
3,7695,10,20,3,21,0,0,0,0,0,1,0,0
2,12723,27,5,5,18,0,1,0,0,0,0,0,0
4,2175,1,30,5,15,0,0,0,0,0,0,1,0
3,6628,16,15,5,27,0,0,0,1,0,0,0,0
2,13376,13,50,12,6,0,0,0,0,1,0,0,0
4,4148,2,35,3,27,0,0,0,1,0,0,0,0
2,9254,23,0,3,27,0,0,0,0,1,0,0,0
4,8016,3,5,6,24,0,0,0,0,1,0,0,0
4,4030,3,0,1,5,0,0,0,0,1,0,0,0
4,5198,3,0,12,5,0,0,0,0,1,0,0,0
4,4409,2,30,4,15,1,0,0,0,0,0,0,0
4,10082,1,30,1,3,0,1,0,0,0,0,0,0
3,9663,20,0,5,18,0,0,0,0,1,0,0,0
4,3971,2,40,3,4,0,0,0,0,0,0,1,0
4,6297,2,20,3,15,0,0,0,1,0,0,0,0
4,3573,2,40,9,5,0,0,0,0,0,0,1,0
3,10844,8,30,5,21,0,0,0,0,1,0,0,0
4,4423,2,45,4,27,0,0,0,1,0,0,0,0
3,19225,7,15,6,3,0,0,0,0,1,0,0,0
4,6297,2,25,12,3,0,0,0,1,0,0,0,0
4,3849,2,20,6,3,0,0,0,0,0,0,1,0
3,15078,7,30,6,3,0,0,0,0,0,1,0,0
3,4205,4,25,12,5,0,0,0,1,0,0,0,0
4,5228,2,50,5,27,0,1,0,0,0,0,0,0
3,7408,14,0,6,6,0,0,0,0,0,1,0,0
4,7229,2,55,9,6,0,0,0,0,1,0,0,0
2,10919,13,50,6,15,0,0,0,0,1,0,0,0
4,4544,2,55,1,5,0,0,0,0,1,0,0,0
3,6540,20,25,3,21,0,0,0,0,1,0,0,0
3,16079,9,0,5,21,0,0,0,0,1,0,0,0
3,13377,7,15,1,6,0,0,0,0,0,1,0,0
4,4823,2,55,3,6,0,0,0,1,0,0,0,0
3,14151,17,55,5,15,0,0,0,0,1,0,0,0
3,6095,8,15,9,5,0,0,1,0,0,0,0,0
3,12029,9,15,5,27,0,1,0,0,0,0,0,0
3,4437,16,5,6,4,0,1,0,0,0,0,0,0
4,3419,2,45,6,27,0,0,0,1,0,0,0,0
4,3943,2,50,1,4,0,0,0,1,0,0,0,0
3,13542,11,35,3,21,0,0,0,0,0,1,0,0
3,7174,5,20,6,27,0,1,0,0,0,0,0,0
4,7417,1,25,9,3,0,0,0,1,0,0,0,0
2,16704,15,0,9,5,0,0,0,0,1,0,0,0
4,4435,2,35,3,18,0,1,0,0,0,0,0,0
4,3383,2,50,6,21,1,0,0,0,0,0,0,0
4,4804,2,35,4,21,0,0,0,1,0,0,0,0
4,3383,2,50,5,27,1,0,0,0,0,0,0,0
3,6991,5,20,5,24,0,0,0,1,0,0,0,0
2,10441,38,15,9,5,0,1,0,0,0,0,0,0
3,5073,4,25,3,21,0,0,0,1,0,0,0,0
3,7695,15,15,3,21,0,0,0,0,0,1,0,0
3,7480,12,45,5,24,0,1,0,0,0,0,0,0
3,10262,25,5,9,6,0,0,0,0,1,0,0,0
3,13817,12,30,12,3,0,0,0,0,1,0,0,0
3,13067,9,35,5,21,0,0,0,0,1,0,0,0
4,1965,1,30,6,6,0,0,0,0,0,0,1,0
3,6674,9,20,6,6,0,0,0,1,0,0,0,0
2,16172,11,50,12,3,0,1,0,0,0,0,0,0
3,7268,6,25,6,24,0,0,0,0,0,1,0,0
3,17524,5,15,3,15,0,0,0,0,1,0,0,0
3,7888,7,30,5,21,0,0,0,0,0,1,0,0
4,2754,1,30,6,6,0,0,0,1,0,0,0,0
1,10573,11,55,3,3,0,1,0,0,0,0,0,0
3,11789,7,20,9,6,0,0,0,0,0,1,0,0
3,13067,22,45,6,5,0,0,0,0,1,0,0,0
4,4238,2,45,3,24,0,0,0,1,0,0,0,0
3,9794,11,30,5,21,0,0,0,0,0,1,0,0
2,7615,26,20,3,21,0,1,0,0,0,0,0,0
2,11664,42,5,3,21,0,0,0,0,1,0,0,0
3,7064,13,20,1,4,0,0,0,0,1,0,0,0
3,3809,4,25,4,15,0,0,0,1,0,0,0,0
4,3841,2,30,6,18,0,0,0,0,0,0,1,0
3,6795,13,50,5,27,0,0,0,0,0,1,0,0
3,4565,4,50,4,24,0,0,0,1,0,0,0,0
3,12351,7,0,9,3,0,0,0,1,0,0,0,0
4,5021,3,15,3,18,0,0,0,1,0,0,0,0
2,10467,20,20,5,21,0,1,0,0,0,0,0,0
4,6121,2,45,4,15,0,1,0,0,0,0,0,0
4,6300,2,20,3,15,0,0,0,0,0,0,1,0
4,10715,2,50,1,3,1,0,0,0,0,0,0,0
4,5510,2,30,5,24,0,1,0,0,0,0,0,0
4,6144,3,5,3,5,0,0,0,0,1,0,0,0
2,13253,30,40,6,3,0,1,0,0,0,0,0,0
3,13941,13,20,12,5,0,0,0,0,1,0,0,0
4,4488,2,35,1,4,0,0,0,1,0,0,0,0
4,3841,2,35,3,6,0,0,0,0,0,0,1,0
3,7575,7,50,5,15,0,0,0,0,0,1,0,0
2,9968,26,35,5,27,0,1,0,0,0,0,0,0
2,15129,29,35,9,5,0,0,0,0,1,0,0,0
3,4864,5,30,6,5,0,0,0,1,0,0,0,0
3,7480,16,5,3,6,0,1,0,0,0,0,0,0
3,15867,11,50,6,3,0,0,0,0,0,1,0,0
3,13067,12,30,5,21,0,0,0,0,1,0,0,0
3,8366,15,5,9,5,0,1,0,0,0,0,0,0
2,21571,30,20,3,3,0,1,0,0,0,0,0,0
4,4282,2,50,12,5,1,0,0,0,0,0,0,0
2,13591,26,20,9,5,0,1,0,0,0,0,0,0
3,7927,27,5,1,4,0,0,0,0,0,0,0,1
3,14714,28,0,3,6,0,0,0,0,1,0,0,0
3,11087,21,15,12,3,0,0,0,0,1,0,0,0
3,28322,27,40,1,3,0,1,0,0,0,0,0,0
3,9314,26,10,1,5,0,0,0,0,1,0,0,0
3,7060,4,50,9,6,0,0,0,1,0,0,0,0
4,7900,2,25,1,3,0,0,0,1,0,0,0,0
4,5678,1,25,6,24,0,0,0,0,1,0,0,0
3,4860,4,35,4,24,0,0,0,1,0,0,0,0
4,2017,1,30,1,5,0,0,0,0,0,0,1,0
3,5069,4,50,12,6,0,0,0,1,0,0,0,0
3,9397,27,35,9,6,0,0,0,0,0,0,0,1
3,5073,5,0,6,4,0,0,0,1,0,0,0,0
1,15145,17,20,3,24,0,1,0,0,0,0,0,0
3,8099,10,0,6,24,0,0,0,0,0,1,0,0
3,14594,8,0,6,3,0,1,0,0,0,0,0,0
4,4729,3,5,3,27,0,0,0,1,0,0,0,0
4,4804,2,35,5,21,0,0,0,1,0,0,0,0
2,19644,7,20,5,27,0,0,0,0,1,0,0,0
2,8656,23,30,3,27,0,1,0,0,0,0,0,0
2,13014,26,55,9,6,0,0,0,0,1,0,0,0
3,6442,9,30,3,27,0,0,0,1,0,0,0,0
3,12373,23,35,9,5,0,0,0,0,1,0,0,0
3,10539,28,50,6,6,0,0,0,0,1,0,0,0
3,10844,13,20,5,21,0,0,0,0,1,0,0,0
3,8452,16,5,6,6,0,0,0,0,0,0,0,1
3,7144,13,55,5,18,0,0,0,1,0,0,0,0
4,5126,2,50,9,3,0,0,0,0,0,0,1,0
3,6795,6,30,12,6,0,0,0,0,0,1,0,0
3,8586,12,55,12,5,0,0,0,0,1,0,0,0
4,4439,2,25,5,18,0,0,0,0,0,0,1,0
4,6205,2,55,3,15,0,0,0,0,0,0,1,0
4,4284,2,55,6,5,0,0,0,1,0,0,0,0
3,14571,7,5,6,6,0,0,0,0,1,0,0,0
4,3807,2,30,6,4,1,0,0,0,0,0,0,0
4,3850,2,40,6,3,0,0,0,0,0,0,1,0
3,8479,7,15,5,18,0,0,0,0,0,0,1,0
3,8073,12,0,5,18,0,0,0,0,0,1,0,0
4,3943,2,50,1,6,0,0,0,1,0,0,0,0
4,4332,2,25,9,5,0,0,0,1,0,0,0,0
4,4174,2,30,4,27,0,0,0,0,0,0,1,0
3,14594,21,5,1,3,0,1,0,0,0,0,0,0
2,11507,13,30,3,6,0,0,0,0,1,0,0,0
3,6093,15,20,6,15,0,0,0,0,0,1,0,0
4,8033,2,55,3,24,0,0,0,1,0,0,0,0
4,4823,3,0,6,27,0,0,0,1,0,0,0,0
2,13292,15,10,3,6,0,0,0,0,1,0,0,0
3,9526,7,35,6,15,0,0,0,0,0,1,0,0
4,3815,2,20,3,21,0,0,0,0,0,0,1,0
4,3597,2,20,6,27,0,0,0,1,0,0,0,0
2,13376,13,50,6,15,0,0,0,0,1,0,0,0
4,2017,1,30,9,5,0,0,0,0,0,0,1,0
2,11853,15,55,3,24,0,1,0,0,0,0,0,0
3,10262,6,0,12,6,0,0,0,0,1,0,0,0
4,3859,2,35,3,24,0,0,0,0,0,0,1,0
2,12744,22,25,9,6,0,1,0,0,0,0,0,0
2,18485,7,40,1,6,0,0,0,0,0,1,0,0
2,13227,23,5,6,5,0,1,0,0,0,0,0,0
4,3597,2,20,6,21,0,0,0,1,0,0,0,0
4,4804,2,30,12,5,0,0,0,1,0,0,0,0
4,4423,2,45,6,15,0,0,0,1,0,0,0,0
3,10262,21,35,9,6,0,0,0,0,1,0,0,0
4,3543,2,15,6,5,0,0,0,0,0,0,1,0
4,4174,2,40,12,4,0,0,0,1,0,0,0,0
3,7084,6,15,9,3,0,0,0,0,0,0,1,0
2,14960,23,5,5,15,0,1,0,0,0,0,0,0
3,13339,9,50,3,24,0,0,0,0,1,0,0,0
4,7229,3,0,12,4,0,0,0,0,1,0,0,0
3,6818,11,5,5,18,0,0,0,1,0,0,0,0
3,6316,10,30,9,6,0,0,0,1,0,0,0,0
4,5201,3,5,6,18,0,1,0,0,0,0,0,0
3,10958,5,5,5,18,0,0,0,1,0,0,0,0
4,3858,2,25,6,21,0,0,0,1,0,0,0,0
3,10262,6,0,9,6,0,0,0,0,1,0,0,0
3,8996,4,5,5,24,0,1,0,0,0,0,0,0
2,8098,38,35,3,27,0,0,0,0,1,0,0,0
4,3543,2,15,1,5,0,0,0,0,0,0,1,0
3,10529,11,30,5,24,0,0,0,0,0,1,0,0
3,7438,16,35,3,21,0,0,0,0,1,0,0,0
3,12373,14,25,9,5,0,0,0,0,1,0,0,0
4,4823,2,55,5,27,0,0,0,1,0,0,0,0
4,5769,3,0,6,21,0,0,0,0,1,0,0,0
3,9042,6,20,3,21,0,0,0,0,0,1,0,0
3,4697,16,5,6,4,0,1,0,0,0,0,0,0
3,10844,5,45,9,5,0,0,0,0,1,0,0,0
4,8420,2,50,9,6,1,0,0,0,0,0,0,0
3,7563,9,0,6,3,0,0,0,0,0,1,0,0
3,7480,12,45,5,15,0,1,0,0,0,0,0,0
4,4030,2,55,6,5,0,0,0,0,1,0,0,0
3,6513,15,20,12,6,0,0,0,0,0,1,0,0
3,8355,7,15,9,6,0,0,0,0,1,0,0,0
2,16655,10,25,5,21,0,0,0,0,0,1,0,0
3,10844,12,30,5,18,0,0,0,0,1,0,0,0
4,3873,2,30,6,21,0,0,0,0,0,0,1,0
4,5224,2,30,9,6,0,0,0,1,0,0,0,0
3,10844,19,30,5,15,0,0,0,0,1,0,0,0
4,4778,2,50,3,3,0,0,0,1,0,0,0,0
3,16289,22,0,9,3,0,0,0,0,1,0,0,0
4,5674,2,50,3,18,0,1,0,0,0,0,0,0
2,12854,29,55,12,3,0,1,0,0,0,0,0,0
3,8425,13,5,9,3,0,1,0,0,0,0,0,0
2,9328,37,20,3,21,0,0,0,0,1,0,0,0
3,17057,13,15,3,3,0,0,0,0,0,1,0,0
4,7229,3,0,3,5,0,0,0,0,1,0,0,0
3,14871,9,30,3,3,0,0,0,1,0,0,0,0
2,14300,30,45,6,27,0,0,0,0,1,0,0,0
3,8529,12,10,12,6,0,0,0,0,1,0,0,0
3,10877,14,5,9,6,0,0,0,0,0,1,0,0
3,5386,4,40,5,21,0,0,0,1,0,0,0,0
3,11622,8,5,3,27,0,0,0,0,0,1,0,0
3,10197,15,10,5,27,0,0,0,0,0,1,0,0
3,8028,5,45,5,21,1,0,0,0,0,0,0,0
4,2754,1,30,1,6,0,0,0,1,0,0,0,0
3,6781,13,10,3,3,0,1,0,0,0,0,0,0
4,3841,2,30,5,21,0,0,0,0,0,0,1,0
3,8266,8,55,6,6,0,0,0,0,0,1,0,0
4,6144,2,55,3,24,0,0,0,1,0,0,0,0
4,4544,2,55,4,24,0,0,0,0,1,0,0,0
2,14441,7,5,3,6,0,0,0,0,1,0,0,0
4,3100,1,20,12,6,0,1,0,0,0,0,0,0
3,13067,18,0,5,18,0,0,0,0,1,0,0,0
3,8529,28,40,12,6,0,0,0,0,1,0,0,0
3,6442,7,35,5,15,0,0,0,1,0,0,0,0
3,6480,10,40,6,27,0,0,0,0,0,1,0,0
3,11003,24,50,3,3,0,1,0,0,0,0,0,0
4,4668,2,50,12,6,0,0,0,0,0,0,0,1
3,13941,22,10,9,5,0,0,0,0,1,0,0,0
3,8820,11,40,12,5,0,0,0,0,0,0,0,1
3,9064,5,15,9,3,0,1,0,0,0,0,0,0
3,10844,11,25,6,6,0,0,0,0,1,0,0,0
2,15129,13,30,5,18,0,0,0,0,1,0,0,0
3,6513,9,0,9,5,0,0,0,0,0,1,0,0
3,14676,6,35,9,6,0,0,0,0,1,0,0,0
4,4823,2,55,5,18,0,0,0,1,0,0,0,0
4,4174,2,30,12,4,0,0,0,1,0,0,0,0
2,19172,12,30,9,3,0,0,0,0,1,0,0,0
4,4423,2,40,12,4,0,0,0,0,0,0,1,0
4,3873,2,35,12,6,0,0,0,0,0,0,1,0
3,7189,5,45,3,6,0,0,0,1,0,0,0,0
3,13731,22,10,6,6,0,0,0,0,1,0,0,0
3,14151,25,20,12,5,0,0,0,0,1,0,0,0
4,4667,2,15,5,21,0,1,0,0,0,0,0,0
3,11467,22,45,1,5,0,0,0,0,1,0,0,0
